LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,FINAL_X,FINAL_Y,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1346491-DCA,Active,"ACUMEN GMAT, LLC",HAAGEN DAZS,2905,BROADWAY,NEW YORK,NY,10025,Unenclosed,98,6,11,41365100,993848,233117,109,7,http://www.cb9m.org,5369-2016-RSWC,Unenclosed,98,6,11,Application Review Completed,07 Apr 2017,15 Apr 2018,,28 Mar 2016,Ready For Review,28 Mar 2016,Approved,,Proceed,28 Mar 2016,Recommend Approval,28 Mar 2016,Waived,28 Mar 2016,NULL,,Approved,28 Mar 2016,Approved,28 Mar 2016,Issued,28 Mar 2016
1346838-DCA,Active,SLICE WEST VILLAGE LTD.,"SLICE, THE PERFECT FOOD",535,HUDSON ST,NEW YORK,NY,10014,Unenclosed,193,10,20,41447856,982506,206920,102,3,http://www.nyc.gov/manhattancb2,5437-2017-RSWC,Unenclosed,193,10,20,Application Review Completed,02 Feb 2017,15 Dec 2018,28 Feb 2017,01 Feb 2017,Ready For Review,01 Feb 2017,Approved,,Proceed,02 Feb 2017,Recommend Approval,02 Feb 2017,Waived,02 Feb 2017,NULL,,Approved,02 Feb 2017,Approved,02 Feb 2017,Issued,02 Feb 2017
1347094-DCA,Active,L PLUS L PRODUCTIONS LLC,NULL,113,7TH AVE S,NEW YORK,NY,10014,Unenclosed,207,12,24,41452375,983570,206645,102,3,http://www.nyc.gov/manhattancb2,583-2017-RSWC,Unenclosed,207,12,24,Application Review Completed,12 Jan 2017,15 Dec 2018,,05 Jan 2017,Ready For Review,05 Jan 2017,Approved,,Proceed,12 Jan 2017,Review Period Expired,12 Jan 2017,Waived,12 Jan 2017,NULL,,Approved,12 Jan 2017,Approved,12 Jan 2017,Issued,12 Jan 2017
1347119-DCA,Active,"CLAY FARM, LLC",THE BELL HOUSE,149,7TH ST,BROOKLYN,NY,11215,Unenclosed,180,5,20,41350966,986546,184734,306,39,http://www.brooklyncb6.org/,16791-2016-RSWC,Unenclosed,180,5,20,Application Review Completed,30 May 2017,15 Sep 2018,02 Dec 2016,02 Nov 2016,Ready For Review,02 Nov 2016,Approved,,Proceed,04 Nov 2016,Review Period Expired,04 Nov 2016,Waived,04 Nov 2016,NULL,,Approved,04 Nov 2016,Approved,04 Nov 2016,Issued,04 Nov 2016
1347167-DCA,Active,MOZ RESTAURANT INC.,MEME,581,HUDSON ST,NEW YORK,NY,10014,Unenclosed,160,8,16,41471053,982582,207553,102,3,http://www.nyc.gov/manhattancb2,3155-2016-RSWC,Unenclosed,160,8,16,Application Review Completed,01 Jun 2017,15 Apr 2018,,10 Mar 2016,Ready For Review,10 Mar 2016,Approved,,Proceed,04 May 2016,Review Period Expired,04 May 2016,Waived,04 May 2016,NULL,,Approved,04 May 2016,Approved,04 May 2016,Issued,04 May 2016
1347356-DCA,Active,O'FLYNN ENTERPRISES LLC,LE GRAINNE CAFE,183,9TH AVE,NEW YORK,NY,10011,Unenclosed,122,3,12,41095546,983614,210859,104,3,http://www.nyc.gov/mcb4,10092-2016-RSWC,Unenclosed,122,3,12,Application Review Completed,14 Jun 2017,15 Sep 2018,,22 Jul 2016,Ready For Review,22 Jul 2016,Approved,,Proceed,04 Aug 2016,Review Period Expired,04 Aug 2016,Waived,04 Aug 2016,NULL,,Approved,04 Aug 2016,Approved,04 Aug 2016,Issued,04 Aug 2016
1347394-DCA,Active,CAFE ARGENTINO INC.,CAFE ARGENTINO,499,GRAND ST,BROOKLYN,NY,11211,Unenclosed,299,7,18,41456654,997761,198369,301,34,http://www.nyc.gov/brooklyncb1,213-2017-RSWC,Unenclosed,299,7,18,Application Review Completed,04 Jan 2017,15 Dec 2018,,03 Jan 2017,Ready For Review,03 Jan 2017,Approved,,Proceed,03 Jan 2017,Review Period Expired,03 Jan 2017,Waived,03 Jan 2017,NULL,,Approved,03 Jan 2017,Approved,03 Jan 2017,Issued,04 Jan 2017
1347910-DCA,Active,LEITRIM PUB INC.,NULL,351,W 57TH ST,NEW YORK,NY,10019,Unenclosed,136,8,18,30191841,988528,219018,104,3,http://www.nyc.gov/mcb4,21365-2016-RSWC,Unenclosed,136,8,18,Application Review Completed,30 May 2017,15 Dec 2018,,18 Nov 2016,Ready For Review,18 Nov 2016,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,18 Nov 2016
1347915-DCA,Active,VIDA MEXICANA INC.,NULL,223,DYCKMAN ST,NEW YORK,NY,10034,Unenclosed,438,18,36,41477055,1004377,254791,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,6617-2016-RSWC,Unenclosed,438,18,36,Application Review Completed,06 Apr 2017,15 Apr 2018,,13 Apr 2016,Ready For Review,13 Apr 2016,Approved,,Proceed,13 Apr 2016,Review Period Expired,13 Apr 2016,Waived,13 Apr 2016,NULL,,Approved,13 Apr 2016,Approved,13 Apr 2016,Issued,13 Apr 2016
1348205-DCA,Active,THIRD AVE CAFE LLC,NULL,431,3RD AVE,NEW YORK,NY,10016,Unenclosed,540,19,38,41477872,989875,210068,106,2,http://cbsix.org,15703-2017-RSWC,Unenclosed,540,19,38,Application Review Completed,13 Apr 2017,15 Apr 2019,15 May 2017,10 Apr 2017,Ready For Review,10 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,13 Apr 2017
1348216-DCA,Active,151 BLEECKER LLC,THE RED LION,151,BLEECKER ST,NEW YORK,NY,10012,Enclosed,172,7,13,41478531,984412,204698,102,1,http://www.nyc.gov/manhattancb2,23707-2017-RSWC,Enclosed,172,7,13,Application Review Completed,03 Aug 2017,15 May 2019,,27 Jul 2017,Ready For Review,27 Jul 2017,Approved,,Proceed,18 Oct 2017,Recommend Approval,18 Oct 2017,Recommendation Issued,18 Oct 2017,SWC Public Hearing,06 Dec 2017,Approved,18 Oct 2017,Approved,18 Oct 2017,Issued,03 Aug 2017
1349184-DCA,Active,ELEVATED ENTERTAINMENT RESTAURANTS LLC,NULL,961,2ND AVE,NEW YORK,NY,10022,Unenclosed,219,8,16,41355345,993036,214531,106,4,http://cbsix.org,3737-2017-RSWC,Unenclosed,219,8,16,Application Review Completed,25 Jan 2017,15 Dec 2018,,24 Jan 2017,Ready For Review,24 Jan 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,25 Jan 2017
1349442-DCA,Active,"16TH STREET BBQ, LLC",BROTHER JIMMY'S UNION SQUARE,114,E 16TH ST,NEW YORK,NY,10003,Unenclosed,122,5,10,41466258,987443,207176,105,2,http://www.cb5.org,27712-2016-RSWC,Unenclosed,122,5,10,Application Review Completed,07 Dec 2016,15 Dec 2018,,07 Dec 2016,Ready For Review,07 Dec 2016,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,07 Dec 2016
1349641-DCA,Active,MADISON ENTERTAINMENT ASSOCIATES LLC,NULL,625,MADISON AVE,NEW YORK,NY,10022,Small Unenclosed,198,8,14,41480022,992176,217304,105,4,http://www.cb5.org,6247-2016-RSWC,Small Unenclosed,198,8,14,Application Review Completed,07 Apr 2017,15 Apr 2018,,07 Apr 2016,Ready For Review,07 Apr 2016,Approved,,Proceed,07 Apr 2016,Recommend Approval,07 Apr 2016,Waived,07 Apr 2016,NULL,,Approved,07 Apr 2016,Approved,07 Apr 2016,Issued,07 Apr 2016
1349707-DCA,Active,"212 LAFAYETTE ASSOCIATES, LLC",CAFE SELECT,212,LAFAYETTE ST,NEW YORK,NY,10012,Small Unenclosed,84,5,4,41337465,984870,202254,102,1,http://www.nyc.gov/manhattancb2,8475-2014-RSWC,Small Unenclosed,84,5,4,Application Review Completed,14 Dec 2016,15 Apr 2018,,17 Aug 2016,Ready For Review,01 Apr 2014,Approved,29 Sep 2016,Pending Review,04 Apr 2014,Recommend Approval,28 Sep 2016,Waived,28 Sep 2016,NULL,,Approved,14 Dec 2016,Approved,14 Dec 2016,Issued,14 Dec 2016
1350510-DCA,Active,"WESTVILLE RESTAURANT, INC.",NULL,173,AVENUE A,NEW YORK,NY,10009,Unenclosed,80,8,18,41231284,989239,204676,103,2,http://www.nyc.gov/manhattancb3,19054-2016-RSWC,Unenclosed,80,8,18,Application Review Completed,30 May 2017,15 Dec 2018,15 Dec 2016,09 Nov 2016,Ready For Review,09 Nov 2016,Approved,,Proceed,09 Nov 2016,Recommend Approval,09 Nov 2016,Waived,09 Nov 2016,NULL,,Approved,09 Nov 2016,Approved,09 Nov 2016,Issued,23 Nov 2016
1350796-DCA,Inactive,"CORNED BEEF EXPRESS, LLC",ARTIES'S DELICATESSEN,2290,BROADWAY,NEW YORK,NY,10024,Enclosed,526,26,54,41476185,990342,225655,107,6,http://www.nyc.gov/mcb7,7555-2016-RSWC,Enclosed,526,26,54,Application Review Completed,01 Jun 2017,15 May 2018,,29 Apr 2016,Ready For Review,29 Apr 2016,Approved,,Proceed,29 Apr 2016,Review Period Expired,29 Apr 2016,Waived,29 Apr 2016,NULL,,Approved,29 Apr 2016,Approved,29 Apr 2016,Issued,29 Apr 2016
1352255-DCA,Active,AVA OLIVIA CORP,EDGAR'S CAFE,650,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,117,6,12,41420644,991849,227608,107,6,http://www.nyc.gov/mcb7,5640-2016-RSWC,Unenclosed,117,6,12,Application Review Completed,07 Apr 2017,15 Apr 2018,,31 Mar 2016,Ready For Review,31 Mar 2016,Approved,,Proceed,31 Mar 2016,Review Period Expired,31 Mar 2016,Waived,31 Mar 2016,NULL,,Approved,31 Mar 2016,Approved,31 Mar 2016,Issued,31 Mar 2016
1352460-DCA,Active,"FRANCESCA MERCHANTS, LLC",PRIME MEAT,465,COURT ST,BROOKLYN,NY,11231,Unenclosed,301,12,24,41386380,984728,185974,306,39,http://www.brooklyncb6.org/,17327-2017-RSWC,Unenclosed,301,12,24,Application Review Completed,04 May 2017,15 Dec 2018,,04 May 2017,Ready For Review,04 May 2017,Approved,,Proceed,04 May 2017,Review Period Expired,04 May 2017,Waived,04 May 2017,NULL,,Approved,04 May 2017,Approved,04 May 2017,Issued,04 May 2017
1352482-DCA,Inactive,M & R MEDITERRANEAN CORP,MAYAHUEL,304,E 6TH ST,NEW YORK,NY,10003,Enclosed,132,4,8,41407714,987534,204188,103,2,http://www.nyc.gov/manhattancb3,8455-2016-RSWC,Enclosed,132,4,8,Application Review Completed,31 May 2017,15 May 2018,,23 May 2016,Ready For Review,23 May 2016,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,23 May 2016
1352645-DCA,Active,KARABINIS DINER CORP,OASIS DINER,2132,FLATBUSH AVE,BROOKLYN,NY,11234,Enclosed,473,15,46,41317827,1003134,164386,318,46,http://www.nyc.gov/html/cau/html/cb/cb.shtml,9217-2016-RSWC,Enclosed,473,15,46,Application Review Completed,14 Jun 2016,15 May 2018,,13 Jun 2016,Ready For Review,13 Jun 2016,Approved,,Proceed,13 Jun 2016,Recommend Approval,13 Jun 2016,Waived,13 Jun 2016,NULL,,Approved,13 Jun 2016,Approved,13 Jun 2016,Issued,14 Jun 2016
1352656-DCA,Active,THE MEATBALL SHOP LLC,NULL,84,STANTON ST,NEW YORK,NY,10002,Unenclosed,89,3,12,41465002,987367,202204,103,1,http://www.nyc.gov/manhattancb3,10063-2016-RSWC,Unenclosed,89,3,12,Application Review Completed,26 May 2017,15 Sep 2018,,20 Jul 2016,Ready For Review,20 Jul 2016,Approved,,Proceed,20 Jul 2016,Recommend Approval,20 Jul 2016,Waived,20 Jul 2016,NULL,,Approved,20 Jul 2016,Approved,20 Jul 2016,Issued,20 Jul 2016
1352781-DCA,Active,12 FIRST AVENUE RESTAURANT CORP.,ONE AND ONE,12,1ST AVE,NEW YORK,NY,10009,Unenclosed,308,8,32,41470674,987515,202780,103,2,http://www.nyc.gov/manhattancb3,7319-2016-RSWC,Unenclosed,308,8,32,Application Review Completed,09 May 2017,15 Apr 2018,13 May 2017,27 Apr 2016,Ready For Review,27 Apr 2016,Approved,20 Jun 2016,NULL,,Review Period Expired,17 Jun 2016,Recommendation Issued,17 Jun 2016,SWC Public Hearing,15 Jun 2016,Filed Recommendation,20 Jun 2016,NULL,,Issued,09 May 2017
1353195-DCA,Active,"MAROLLES, LLC",BXL EAST ,210,E 51ST ST,NEW YORK,NY,10022,Small Unenclosed,77,2,8,41388080,992570,214646,106,4,http://cbsix.org,6788-2016-RSWC,Small Unenclosed,77,2,8,Application Review Completed,14 Jun 2017,15 Apr 2018,21 Jul 2016,15 Apr 2016,Ready For Review,15 Apr 2016,Approved,07 Jun 2016,NULL,,Review Period Expired,25 May 2016,Waived,25 May 2016,NULL,,Approved,01 Aug 2016,Approved,01 Aug 2016,Issued,01 Aug 2016
1353319-DCA,Active,"BIG DADDYS III, LLC",BIG DADDY'S,2454,BROADWAY,NEW YORK,NY,10024,Unenclosed,296,18,36,41478974,991449,227488,107,6,http://www.nyc.gov/mcb7,10390-2016-RSWC,Unenclosed,296,18,36,Application Review Completed,14 Jun 2017,15 Sep 2018,,05 Aug 2016,Ready For Review,05 Aug 2016,Approved,,Proceed,05 Aug 2016,Review Period Expired,05 Aug 2016,Waived,05 Aug 2016,NULL,,Approved,05 Aug 2016,Approved,05 Aug 2016,Issued,05 Aug 2016
1353598-DCA,Active,94 CORNER CAFE CORP.,NULL,2518,BROADWAY,NEW YORK,NY,10025,Enclosed,186,5,20,41490195,991838,228192,107,6,http://www.nyc.gov/mcb7,6057-2016-RSWC,Enclosed,186,5,20,Application Review Completed,07 Apr 2017,15 May 2018,,05 Apr 2016,Ready For Review,05 Apr 2016,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,05 Apr 2016
1353701-DCA,Active,94 CORNER CAFE CORP.,NULL,2518,BROADWAY,NEW YORK,NY,10025,Unenclosed,177,4,16,41490195,991838,228192,107,6,http://www.nyc.gov/mcb7,5994-2016-RSWC,Unenclosed,177,4,16,Application Review Completed,07 Apr 2017,15 Apr 2018,,05 Apr 2016,Ready For Review,05 Apr 2016,Approved,,Proceed,05 Apr 2016,Review Period Expired,05 Apr 2016,Waived,05 Apr 2016,NULL,,Approved,05 Apr 2016,Approved,05 Apr 2016,Issued,05 Apr 2016
1354206-DCA,Active,MEDPARK-30 LLC,WINE,41,E 30TH ST,NEW YORK,NY,10016,Unenclosed,102,6,12,41389861,988685,210709,105,2,http://www.cb5.org,10544-2016-RSWC,Unenclosed,102,6,12,Application Review Completed,14 Jun 2017,15 Sep 2018,,10 Aug 2016,Ready For Review,22 Aug 2016,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,30 Aug 2016
1354338-DCA,Inactive,JAN CO CENTRAL INC,BURGER KING,3451,BROADWAY,NEW YORK,NY,10031,Enclosed,290,10,26,41302341,997354,239432,109,7,http://www.cb9m.org,8278-2016-RSWC,Enclosed,290,10,26,Application Review Completed,31 May 2017,15 May 2018,,17 May 2016,Ready For Review,17 May 2016,Approved,,Proceed,17 May 2016,Review Period Expired,17 May 2016,Waived,17 May 2016,NULL,,Approved,17 May 2016,Approved,17 May 2016,Issued,17 May 2016
1354387-DCA,Active,715 LORIMER RESTAURANT LLC,BECO,715,LORIMER ST,BROOKLYN,NY,11211,Unenclosed,165,8,20,41405628,998051,201008,301,33,http://www.nyc.gov/brooklyncb1,6789-2016-RSWC,Unenclosed,165,8,20,Application Review Completed,06 Apr 2017,15 Apr 2018,,15 Apr 2016,Ready For Review,15 Apr 2016,Approved,,Proceed,15 Apr 2016,Recommend Approval,15 Apr 2016,Waived,15 Apr 2016,NULL,,Approved,15 Apr 2016,Approved,15 Apr 2016,Issued,15 Apr 2016
1355112-DCA,Active,CORNER 47TH RESTAURANT CORP.,PIETRA SANTA,683,9TH AVE,NEW YORK,NY,10036,Unenclosed,153,8,17,41236497,986912,216838,104,3,http://www.nyc.gov/mcb4,30967-2016-RSWC,Unenclosed,153,8,17,Application Review Completed,15 Dec 2016,15 Dec 2018,,15 Dec 2016,Ready For Review,15 Dec 2016,Approved,,Proceed,15 Dec 2016,Recommend Approval,15 Dec 2016,Waived,15 Dec 2016,NULL,,Approved,15 Dec 2016,Approved,15 Dec 2016,Issued,15 Dec 2016
1355808-DCA,Active,149 SECOND AVE. REST. INC.,The 13th Step,149,2ND AVE,NEW YORK,NY,10003,Unenclosed,215,6,22,41468453,987775,205069,103,2,http://www.nyc.gov/manhattancb3,21259-2016-RSWC,Unenclosed,215,6,22,Application Review Completed,30 May 2017,15 Dec 2018,31 Dec 2016,18 Nov 2016,Ready For Review,18 Nov 2016,Approved,,Proceed,18 Nov 2016,Recommend Approval,21 Nov 2016,Waived,21 Nov 2016,NULL,,Approved,21 Nov 2016,Approved,21 Nov 2016,Issued,21 Nov 2016
1356304-DCA,Active,OSTERIA LAGUNA L.L.C.,NULL,209,E 42ND ST,NEW YORK,NY,10017,Small Unenclosed,155,3,12,40578252,991523,212818,106,4,http://cbsix.org,22751-2016-RSWC,Small Unenclosed,155,3,12,Application Review Completed,30 May 2017,15 Dec 2018,15 Jan 2017,30 Nov 2016,Ready For Review,23 Nov 2016,Approved,,Proceed,23 Nov 2016,Recommend Approval,23 Nov 2016,Waived,23 Nov 2016,NULL,,Approved,23 Nov 2016,Approved,23 Nov 2016,Issued,23 Nov 2016
1356675-DCA,Active,EAST COUNTY LOUTH INC.,THE PENNY FARTHING,103,3RD AVE,NEW YORK,NY,10003,Unenclosed,291,14,28,41479185,987672,206083,103,2,http://www.nyc.gov/manhattancb3,5835-2016-RSWC,Unenclosed,291,14,28,Application Review Completed,26 May 2017,15 Apr 2018,,01 Apr 2016,Ready For Review,01 Apr 2016,Approved,07 Jun 2016,NULL,,Review Period Expired,25 May 2016,Waived,25 May 2016,NULL,,Approved,19 Jul 2016,Approved,19 Jul 2016,Issued,19 Jul 2016
1357136-DCA,Inactive,MHBK ASSOCIATES INC.,THE TANGLED VINE,434,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,204,12,24,41467866,990448,225081,107,6,http://www.nyc.gov/mcb7,13703-2016-RSWC,Unenclosed,204,12,24,Application Review Completed,30 May 2017,15 Sep 2018,07 Nov 2016,07 Oct 2016,Ready For Review,07 Oct 2016,Approved,,Proceed,24 Oct 2016,Review Period Expired,24 Oct 2016,Waived,24 Oct 2016,NULL,,Approved,24 Oct 2016,Approved,24 Oct 2016,Issued,24 Oct 2016
1357184-DCA,Active,"ARGO TEA, INC",ARGO TEA CAFE,1792,BROADWAY,NEW YORK,NY,10019,Small Unenclosed,118,4,8,41475817,989391,218829,105,4,http://www.cb5.org,7440-2017-RSWC,Small Unenclosed,118,4,8,Application Review Completed,15 Feb 2017,15 Dec 2018,,14 Feb 2017,Ready For Review,14 Feb 2017,Approved,,Proceed,15 Feb 2017,Review Period Expired,15 Feb 2017,Waived,15 Feb 2017,NULL,,Approved,15 Feb 2017,Approved,15 Feb 2017,Issued,15 Feb 2017
1357424-DCA,Active,"HPA RESTAURANT, LLC",BEN & JACK'S STEAKHOUSE ,255,5TH AVE,NEW YORK,NY,10016,Small Unenclosed,286,6,24,41390370,987862,210629,105,4,http://www.cb5.org,7383-2017-RSWC,Small Unenclosed,286,6,24,Application Review Completed,14 Feb 2017,15 Dec 2018,,14 Feb 2017,Ready For Review,14 Feb 2017,Approved,,Proceed,14 Feb 2017,Review Period Expired,14 Feb 2017,Waived,14 Feb 2017,NULL,,Approved,14 Feb 2017,Approved,14 Feb 2017,Issued,14 Feb 2017
1359208-DCA,Active,TECTON CAFE INC.,NULL,460,GREENWICH ST,NEW YORK,NY,10013,Unenclosed,79,4,10,40402026,981585,202972,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,1512-2017-RSWC,Unenclosed,79,4,10,Application Review Completed,11 Mar 2017,15 Dec 2018,,11 Jan 2017,Ready For Review,11 Jan 2017,Approved,,Proceed,10 Mar 2017,Review Period Expired,10 Mar 2017,Waived,10 Mar 2017,NULL,,Approved,10 Mar 2017,Approved,10 Mar 2017,Issued,11 Mar 2017
1359448-DCA,Active,VELVET ROPE LOUNGE CORP,NULL,3212,CONEY ISLAND AVE,BROOKLYN,NY,11235,Unenclosed,288,10,20,41461548,995405,149710,313,48,http://www.nyc.gov/html/bkncb13/html/home/home.shtml,31932-2016-RSWC,Unenclosed,288,10,20,Application Review Completed,20 Dec 2016,15 Dec 2018,,20 Dec 2016,Ready For Review,20 Dec 2016,Approved,,Proceed,20 Dec 2016,Review Period Expired,20 Dec 2016,Waived,20 Dec 2016,NULL,,Approved,20 Dec 2016,Approved,20 Dec 2016,Issued,20 Dec 2016
1360215-DCA,Active,TANOREEN CATERERS INC.,TANOREEN,7523,3RD AVE,BROOKLYN,NY,11209,Enclosed,222,4,16,41431607,976529,169092,310,43,http://www.bkcb10.org/,19761-2017-RSWC,Enclosed,222,4,16,Application Review Completed,26 Oct 2017,15 May 2019,,13 Jun 2017,Ready For Review,13 Jun 2017,Approved,,Proceed,26 Oct 2017,Recommend Approval,26 Oct 2017,Waived,26 Oct 2017,NULL,,Approved,26 Oct 2017,Approved,26 Oct 2017,Issued,03 Jul 2017
1360658-DCA,Active,"BOWERY RESTAURANT, LLC",DBGB,299,BOWERY,NEW YORK,NY,10003,Unenclosed,432,15,30,41410209,986440,203193,103,2,http://www.nyc.gov/manhattancb3,23983-2016-RSWC,Unenclosed,432,15,30,Application Review Completed,04 Jan 2017,15 Dec 2018,,28 Nov 2016,Ready For Review,28 Nov 2016,Approved,,Proceed,04 Jan 2017,Review Period Expired,04 Jan 2017,Waived,04 Jan 2017,NULL,,Approved,04 Jan 2017,Approved,04 Jan 2017,Issued,04 Jan 2017
1360728-DCA,Active,"MUSSELS & MORE, LTD.",NULL,510,80TH ST,BROOKLYN,NY,11209,Unenclosed,432,17,34,41498611,977619,167163,310,43,http://www.bkcb10.org/,7253-2017-RSWC,Unenclosed,432,17,34,Application Review Completed,18 Jul 2017,15 Dec 2018,,13 Feb 2017,Ready For Review,13 Feb 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,18 Jul 2017
1361517-DCA,Active,SHALIZAR LLC,PERSEPOLIS,1407,2ND AVE,NEW YORK,NY,10021,Unenclosed,137,6,12,41217335,995923,219753,108,4,http://www.cb8m.com/,9532-2016-RSWC,Unenclosed,137,6,12,Application Review Completed,04 Apr 2017,15 Apr 2018,30 Apr 2017,27 Jun 2016,Ready For Review,27 Jun 2016,Approved,29 Aug 2016,Pending Review,27 Jun 2016,Review Period Expired,17 Aug 2016,Waived,25 Aug 2016,NULL,,Approved,04 Apr 2017,Approved,04 Apr 2017,Issued,04 Apr 2017
1361524-DCA,Active,3 IN 1 KITCHEN AMK CORP.,3 IN 1 KITCHEN,4902,FORT HAMILTON PKWY,BROOKLYN,NY,11219,Enclosed,191,8,16,41140522,984835,171880,312,44,http://www.brooklyncb12.org/,8518-2016-RSWC,Enclosed,191,8,16,Application Review Completed,25 May 2016,15 May 2018,,24 May 2016,Ready For Review,24 May 2016,Approved,,Proceed,24 May 2016,Recommend Approval,24 May 2016,Waived,24 May 2016,NULL,,Approved,24 May 2016,Approved,24 May 2016,Issued,25 May 2016
1365172-DCA,Active,"76TH STREET RESTAURANT , LLC",CAFE BOULUD,20,E 76TH ST,NEW YORK,NY,10021,Small Unenclosed,322,12,24,41443598,994197,221386,108,4,http://www.cb8m.com/,332-2017-RSWC,Small Unenclosed,322,12,24,Application Review Completed,04 Jan 2017,15 Dec 2018,,04 Jan 2017,Ready For Review,04 Jan 2017,Approved,,Proceed,04 Jan 2017,Review Period Expired,04 Jan 2017,Waived,04 Jan 2017,NULL,,Approved,04 Jan 2017,Approved,04 Jan 2017,Issued,04 Jan 2017
1365397-DCA,Active,MVNBC CORP.,BENVENUTO CAFE,189,FRANKLIN ST,NEW YORK,NY,10013,Unenclosed,373,15,30,41462348,981516,201337,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,15974-2017-RSWC,Unenclosed,373,15,30,Application Review Completed,17 Apr 2017,15 Apr 2019,,13 Apr 2017,Ready For Review,17 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,17 Apr 2017
1371615-DCA,Active,523 9TH AVENUE INC.,NULL,523,9TH AVE,NEW YORK,NY,10018,Unenclosed,162,8,16,40993654,985886,214979,104,3,http://www.nyc.gov/mcb4,6542-2016-RSWC,Unenclosed,162,8,16,Application Review Completed,06 Apr 2017,15 Apr 2018,,12 Apr 2016,Ready For Review,12 Apr 2016,Approved,,Proceed,12 Apr 2016,Review Period Expired,12 Apr 2016,Waived,12 Apr 2016,NULL,,Approved,12 Apr 2016,Approved,12 Apr 2016,Issued,12 Apr 2016
1371798-DCA,Active,"DELILLO PASTRY SHOP, INC.",DELILLO PASTRY SHOP,610,E 187TH ST,BRONX,NY,10458,Unenclosed,185,8,24,41529658,1015439,250843,206,15,http://www.bronxmall.com/commboards/cd6.html,17811-2016-RSWC,Unenclosed,185,8,24,Application Review Completed,18 Jan 2017,15 Dec 2018,01 Jan 2017,04 Nov 2016,Ready For Review,04 Nov 2016,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,18 Jan 2017
1374780-DCA,Active,63 GUERNSEY LLC,SPRITZENHAUS,63,GUERNSEY ST,BROOKLYN,NY,11222,Unenclosed,814,34,64,41537509,997305,202799,301,33,http://www.nyc.gov/brooklyncb1,32484-2016-RSWC,Unenclosed,814,34,64,Application Review Completed,10 Jan 2017,15 Dec 2018,,22 Dec 2016,Ready For Review,22 Dec 2016,Approved,,Proceed,10 Jan 2017,Review Period Expired,10 Jan 2017,Waived,10 Jan 2017,NULL,,Approved,10 Jan 2017,Approved,10 Jan 2017,Issued,10 Jan 2017
1376493-DCA,Active,MOTTSU CUISINE INC.,MOTTSU,285,MOTT ST,NEW YORK,NY,10012,Unenclosed,86,6,12,41528086,985768,203156,102,1,http://www.nyc.gov/manhattancb2,10256-2016-RSWC,Unenclosed,86,6,12,Application Review Completed,14 Jun 2017,15 Sep 2018,,02 Aug 2016,Ready For Review,02 Aug 2016,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,02 Aug 2016
1377344-DCA,Active,"SALVATORES OF SOHO, INC.",SALVATORES OF SOHO,3738,RIVERDALE AVE,BRONX,NY,10463,Unenclosed,380,17,42,41414123,1009930,262646,208,11,http://www.nyc.gov/bronxcb8,5936-2017-RSWC,Unenclosed,380,17,42,Application Review Completed,08 Feb 2017,15 Dec 2018,15 Mar 2017,03 Feb 2017,Ready For Review,03 Feb 2017,Approved,,Proceed,03 Feb 2017,Review Period Expired,03 Feb 2017,Waived,03 Feb 2017,NULL,,Approved,03 Feb 2017,Approved,03 Feb 2017,Issued,08 Feb 2017
